 Part Instance     Node ID  Attached elements           S, S22
    PART-1-1        1733             1616      102.167E-03
    PART-1-1        1733             1715      102.167E-03
    PART-1-1        1733             1716      102.167E-03
    PART-1-1        1734             1616      102.024E-03
    PART-1-1        1734             1617      102.024E-03
    PART-1-1        1734             1716      102.024E-03
    PART-1-1        1734             1717      102.024E-03
    PART-1-1        1735             1617      101.865E-03
    PART-1-1        1735             1618      101.865E-03
    PART-1-1        1735             1717      101.865E-03
    PART-1-1        1735             1718      101.865E-03
    PART-1-1        1736             1618      101.693E-03
    PART-1-1        1736             1619      101.693E-03
    PART-1-1        1736             1718      101.693E-03
    PART-1-1        1736             1719      101.693E-03
    PART-1-1        1737             1619      101.515E-03
    PART-1-1        1737             1620      101.515E-03
    PART-1-1        1737             1719      101.515E-03
    PART-1-1        1737             1720      101.515E-03
    PART-1-1        1738             1620      101.334E-03
    PART-1-1        1738             1621      101.334E-03
    PART-1-1        1738             1720      101.334E-03
    PART-1-1        1738             1721      101.334E-03
    PART-1-1        1739             1621      101.154E-03
    PART-1-1        1739             1622      101.154E-03
    PART-1-1        1739             1721      101.154E-03
    PART-1-1        1739             1722      101.154E-03
    PART-1-1        1740             1622      100.975E-03
    PART-1-1        1740             1623      100.975E-03
    PART-1-1        1740             1722      100.975E-03
    PART-1-1        1740             1723      100.975E-03
    PART-1-1        1741             1623      100.802E-03
    PART-1-1        1741             1624      100.802E-03
    PART-1-1        1741             1723      100.802E-03
    PART-1-1        1741             1724      100.802E-03
    PART-1-1        1742             1624      100.633E-03
    PART-1-1        1742             1625      100.633E-03
    PART-1-1        1742             1724      100.633E-03
    PART-1-1        1742             1725      100.633E-03
    PART-1-1        1743             1625      100.471E-03
    PART-1-1        1743             1626      100.471E-03
    PART-1-1        1743             1725      100.471E-03
    PART-1-1        1743             1726      100.471E-03
    PART-1-1        1744             1626      100.316E-03
    PART-1-1        1744             1627      100.316E-03
    PART-1-1        1744             1726      100.316E-03
    PART-1-1        1744             1727      100.316E-03
    PART-1-1        1745             1627      100.169E-03
    PART-1-1        1745             1628      100.169E-03
    PART-1-1        1745             1727      100.169E-03
    PART-1-1        1745             1728      100.169E-03
    PART-1-1        1746             1628      100.029E-03
    PART-1-1        1746             1629      100.029E-03
    PART-1-1        1746             1728      100.029E-03
    PART-1-1        1746             1729      100.029E-03
    PART-1-1        1747             1629      99.8965E-03
    PART-1-1        1747             1630      99.8965E-03
    PART-1-1        1747             1729      99.8965E-03
    PART-1-1        1747             1730      99.8965E-03
    PART-1-1        1748             1630      99.7718E-03
    PART-1-1        1748             1631      99.7718E-03
    PART-1-1        1748             1730      99.7718E-03
    PART-1-1        1748             1731      99.7718E-03
    PART-1-1        1749             1631      99.6547E-03
    PART-1-1        1749             1632      99.6547E-03
    PART-1-1        1749             1731      99.6547E-03
    PART-1-1        1749             1732      99.6547E-03
    PART-1-1        1750             1632      99.5451E-03
    PART-1-1        1750             1633      99.5451E-03
    PART-1-1        1750             1732      99.5451E-03
    PART-1-1        1750             1733      99.5451E-03
    PART-1-1        1751             1633      99.4428E-03
    PART-1-1        1751             1634      99.4428E-03
    PART-1-1        1751             1733      99.4428E-03
    PART-1-1        1751             1734      99.4428E-03
    PART-1-1        1752             1634      99.3475E-03
    PART-1-1        1752             1635      99.3475E-03
    PART-1-1        1752             1734      99.3475E-03
    PART-1-1        1752             1735      99.3475E-03
    PART-1-1        1753             1635      99.2593E-03
    PART-1-1        1753             1636      99.2593E-03
    PART-1-1        1753             1735      99.2593E-03
    PART-1-1        1753             1736      99.2593E-03
    PART-1-1        1754             1636      99.1777E-03
    PART-1-1        1754             1637      99.1777E-03
    PART-1-1        1754             1736      99.1777E-03
    PART-1-1        1754             1737      99.1777E-03
    PART-1-1        1755             1637      99.1028E-03
    PART-1-1        1755             1638      99.1028E-03
    PART-1-1        1755             1737      99.1028E-03
    PART-1-1        1755             1738      99.1028E-03
    PART-1-1        1756             1638      99.0341E-03
    PART-1-1        1756             1639      99.0341E-03
    PART-1-1        1756             1738      99.0341E-03
    PART-1-1        1756             1739      99.0341E-03
    PART-1-1        1757             1639      98.9717E-03
    PART-1-1        1757             1640      98.9717E-03
    PART-1-1        1757             1739      98.9717E-03
    PART-1-1        1757             1740      98.9717E-03
    PART-1-1        1758             1640      98.9153E-03
    PART-1-1        1758             1641      98.9153E-03
    PART-1-1        1758             1740      98.9153E-03
    PART-1-1        1758             1741      98.9153E-03
    PART-1-1        1759             1641      98.8647E-03
    PART-1-1        1759             1642      98.8647E-03
    PART-1-1        1759             1741      98.8647E-03
    PART-1-1        1759             1742      98.8647E-03
    PART-1-1        1760             1642      98.8198E-03
    PART-1-1        1760             1643      98.8198E-03
    PART-1-1        1760             1742      98.8198E-03
    PART-1-1        1760             1743      98.8198E-03
    PART-1-1        1761             1643      98.7806E-03
    PART-1-1        1761             1644      98.7806E-03
    PART-1-1        1761             1743      98.7806E-03
